Russian_Zaoneje,0.1281276,0.0797343,0.090589,0.0814813,0.0225214,0.0220287,0.0114985,0.0167365,-0.0017429,-0.0333924,0.0079712,-0.0102351,0.0194586,0.0007608,-0.0093227,-0.0013239,0.0000235,-0.0016617,-0.001637,0.0022519,-0.0010255,0.0051083,0.0055303,-0.0016342,-0.0002274
Russian_NizhnyNovgorod,0.1303423,0.1091715,0.0749409,0.0689733,0.032872,0.0237395,0.0109929,0.0143796,-0.0028975,-0.0277563,0.0006341,-0.0101239,0.0191203,0.0159974,-0.0141026,-0.0009994,0.0044294,-0.0013247,0.0007566,0.0002739,-0.0050423,-0.0001622,0.0053679,-0.0028586,-0.001146
Russian_Voronezh_Rep,0.1308965,0.1216098,0.0735385,0.0608855,0.0360838,0.0225205,0.009694,0.011711,-0.0024542,-0.0240098,0.0008118,-0.0079052,0.017282,0.024359,-0.0136402,-0.0037125,0.0012385,0.0011085,0.0028285,0.0034392,-0.0023708,-0.0032148,0.0023725,-0.0050305,-0.0019758
Russian_Voronezh_North,0.1290756,0.1121146,0.06939,0.0612408,0.0324366,0.0243192,0.0085542,0.008446,-0.0039268,-0.0251486,-0.00354,-0.0103108,0.0162038,0.0193498,-0.0089848,-0.0008486,0.004485,-0.0015964,0.002866,0.0001,-0.0023708,-0.001657,0.0066552,-0.003687,0.0000958
Russian_Novgorod,0.1335032,0.1111881,0.0833127,0.0760889,0.0359381,0.0255993,0.0118841,0.0164520,-0.0021559,-0.0300786,0.0009578,-0.0108162,0.0206488,0.0168863,-0.0126800,-0.0007485,0.0029230,-0.0014557,0.0006617,0.0014963,-0.0038377,-0.0003092,0.0057940,-0.0040258,-0.0001530
Russian_Bryansk,0.1327594126050001,0.121998902107,0.07600406837679999,0.06736992395300016,0.039708374241199995,0.025281508545640007,0.010931545604000012,0.01391866038700006,-0.001904722613999885,-0.024710254710999822,-0.0029607795254959998,-0.009817040568000004,0.01764280210799999,0.02442904701200049,-0.011500389307999938,-0.000882475951999976,0.0036263135879998415,-0.0007716734529999167,0.001117263817999986,0.0015540995817999925,-0.0034161383830000076,-0.004152855958000019,0.0049280961089999634,-0.004665975230999942,0.000027458289999964317
Russian_RyazanKadom,0.12929139621300006,0.100550151573,0.07325213411039999,0.06908596205599978,0.03098136645839999,0.024697342145719996,0.008750267679000046,0.011839024762000206,-0.004655686128,-0.028571590267000006,-0.00012562565649199968,-0.00983873748099999,0.018293837497999992,0.015658123878999952,-0.011162792745000092,-0.0007035935739999799,0.0026067619009999435,-0.001424121050999975,0.0007249661899999717,0.0007564628673999987,-0.00448632993899972,-0.0010226351519998854,0.005698268741,-0.0034464449290000734,0.0001373867680003631
Russian_RyazanMikhailov,0.1263438,0.111099,0.0680324,0.0627912,0.0317596,0.0228132,0.007379,0.0096458,-0.0046632,-0.024456,0.0000972,-0.0083626,0.015193,0.0196526,-0.010695,-0.0031822,0.0074058,-0.0046114,-0.0009554,-0.0009254,-0.006713,-0.002572,0.006458,-0.0028438,0.0012694
Russian_RyazanSpassk,0.1287829,0.109242,0.0721379,0.0650153,0.0287966,0.022391,0.012825,0.0128566,-0.0028927,-0.0223371,0.0003016,-0.0086066,0.0167986,0.0221576,-0.0141536,-0.0012689,0.0056064,-0.0005249,0.0022627,0.0000534,-0.0045634,-0.003586,0.0039614,-0.0020827,-0.0010263
Russian_RyazanRyazhsk,0.13293349219700015,0.121295127345,0.0745378724506,0.064595905822,0.035568253098600004,0.023651243766899994,0.010380443051000016,0.013905803537999997,-0.0030632198589999673,-0.02264196008500008,-0.00010178524374800056,-0.006922815749000035,0.01420281250099998,0.007085489025000197,-0.007581843119000023,-0.0024543290879999458,0.00003795501199986562,-0.0015127476989999673,-0.0017622923120000035,-0.0020648725830000143,-0.0038934673980001583,0.0012782166439999562,0.0021983864969999803,-0.0015155878629999793,-0.001924773200000146
Russian_Don_Cossack,0.12770505767499984,0.11279624678500001,0.06981255603119998,0.061011764769000235,0.034355412693800005,0.021584139494839998,0.009453308682000052,0.01068914318500004,-0.0026499227030000344,-0.022776520176999927,-0.0020748802048800017,-0.008331833930999955,0.014841938204000017,0.01706541905300038,-0.010213386299000083,-0.0011903911139999098,0.003358084929999839,-0.000004742855000038071,0.0005553552850000488,0.0006090379768000036,-0.004634147345999859,-0.001506191789000228,0.0047035091789999605,-0.0021809286899999738,-0.0008552847489999341
Russian_Tambov,0.1309282517470001,0.11396443899099998,0.0709982585402,0.06473533807399999,0.03227525666199997,0.023221495116840015,0.010652067718000039,0.014221713831000075,-0.0021262472670000444,-0.025081954602000026,-0.000017832393040000687,-0.009648273915000017,0.018054334313999984,0.01610265276199976,-0.013556129489000118,-0.002588507172999899,0.0036992907009999725,-0.0017968463990000903,-0.00019466181100005278,0.00019175422430000102,-0.0049630848979996655,-0.0006232517390002732,0.005092149027999961,-0.0046347961680000705,-0.0011936560340000647
Russian_TverKashin,0.129189,0.1053612,0.0780638,0.0651652,0.0296208,0.0241938,0.0081075,0.011942,-0.0036302,-0.0254675,0.0021922,-0.0099288,0.0173932,0.021263,-0.0120112,0.0008288,0.006128,0.001045,0.0005028,0.002814,-0.003494,-0.0041425,0.0073332,-0.0046692,-0.0014965
Russian_Perm,0.12546768677000006,0.07159584292699998,0.08244195780720003,0.07408674441999995,0.016903552407,0.020431463331160013,0.011686147687999996,0.01629237148700008,-0.003361139496999841,-0.03148255611399971,0.008062955575284001,-0.00955828821199995,0.019600208974999984,-0.0017226888719996038,-0.011373865900999838,-0.0029950820620000236,0.00019412163299993871,-0.001665603774000094,-0.0026779298549999817,-0.0014786862105999976,-0.002861183782000015,0.004580115984999907,0.00409537682299999,-0.0025750658250001035,-0.0017256840290003925
Russian_Vyatka,0.12633208009200006,0.08175209165000002,0.08363741261320001,0.07618230061299994,0.020802201448999996,0.021180988447660008,0.01064569810399993,0.015280784224000074,-0.004200620189000259,-0.03319993132099958,0.006543894209512,-0.010414509808000039,0.020711828066000013,0.001183515085000021,-0.012006631267999914,-0.0031390699620000217,0.0009241867460001406,-0.0019615013930000752,-0.0027888313440000067,-0.00035075693120000705,-0.0033532546429996075,0.004578470895000116,0.004251995797999996,-0.004244384627999882,-0.0013133291600001809
Czechs_Moravians,0.13192154898600011,0.132053054474,0.06267766610879999,0.046735110338999734,0.03973062113319999,0.018137016002359996,0.006985070253999979,0.009214945849999951,0.001611365307999978,-0.0079263341069999,-0.004323506328544,-0.002740523101999928,0.0038762552770000023,0.013133997707000349,-0.0020446284519999094,0.0012675830020001059,0.0013644498429999496,0.0003882848659999376,0.003754591657999958,0.001245525088399988,-0.0018138243489998762,-0.002770142537999941,0.004089806363000027,0.0016980618680000632,-0.000207951330000046
German_Volga,0.13092696226600012,0.13743354774600003,0.05617613213000001,0.03582903919900001,0.039772974951999995,0.013956849605379996,0.004987270670999969,0.00609320238199991,0.00486449749399976,0.004512472947000017,-0.004846671337288,0.003565273909999934,-0.007476996961000007,0.00010261805500005883,0.008179409767000104,0.0038969703280000607,-0.0017517466340001703,0.001554110778999817,0.0042587785109999676,0.0011009675165000133,0.0016074589440003215,0.000024115613999921987,0.0018893299470000256,0.0077471283140000055,-0.00007166807700032668
Abkhasian,0.1092703,0.1166731,-0.0478942,-0.0406621,-0.0389473,-0.0065696,0.0113851,-0.0063329,-0.0615163,-0.0222932,-0.0019306,0.0098744,-0.0243308,0.0046792,0.0023677,-0.0241902,0.0091268,-0.0054477,-0.0115082,0.0197316,0.0142802,0.0020472,0.0032456,-0.0090506,-0.0019426
Abkhasian_Gudauta,0.1109775,0.1218635,-0.0494025,-0.0369835,-0.0386225,-0.0058565,0.0110455,-0.004269,-0.060846,-0.023235,0.003085,0.013338,-0.0266105,-0.0016515,0.008211,-0.0068945,0.0256855,-0.0031035,-0.0103075,0.0269505,0.012353,-0.0001235,0.003759,-0.005121,-0.0064065
Georgian_Guria,0.1058553,0.138789,-0.059208,-0.0522183,-0.0391867,-0.007623,0.0108887,-0.008538,-0.060198,-0.0223543,0.0019487,0.0108907,-0.026957,0.0096337,0.0038907,-0.0236897,0.0103003,-0.0024917,-0.0080027,0.0159243,0.0191747,0.0075017,0.0032867,-0.0091173,0.0009183
Georgian_Javakheti,0.100164,0.140143,-0.059585,-0.050065,-0.036007,-0.012829,0.010575,-0.004846,-0.055835,-0.02041,0.001949,0.008542,-0.018285,0.003991,-0.005429,-0.010077,0.013951,-0.006081,0.003394,0.005753,0.004243,0.002597,0.001109,-0.003976,-0.001317
Georgian_Lechkhumi,0.102441,0.121864,-0.057699,-0.047804,-0.040007,-0.010319,0.013161,-0.007615,-0.056244,-0.014397,-0.002598,0.006894,-0.020812,-0.004954,-0.000271,-0.018563,0.009779,-0.010388,-0.011313,0.015758,0.019091,-0.000618,0.001972,-0.005663,-0.003233
Georgian_Mtiuleti,0.110408,0.131003,-0.05242,-0.031977,-0.039084,0.000279,0.013631,-0.008077,-0.05604,-0.02041,-0.005846,0.009891,-0.028989,0.001927,0.009636,-0.024662,-0.005215,-0.004941,-0.006034,0.006253,0.007487,0.003833,0.000246,-0.001928,-0.00467
Georgian_NorthEast,0.105855,0.12491,-0.0456315,-0.0324615,-0.0390845,-0.0013945,0.00611,-0.0086535,-0.0524605,-0.0267885,-0.0030855,0.0126635,-0.0213325,0.00172,0.003257,-0.0223415,-0.0068455,-0.0039905,-0.006034,0.009067,0.0041175,0.005132,0.0025885,-0.0040365,-0.0017965
Georgian_Ratcha,0.104717,0.131003,-0.058831,-0.057171,-0.04924,-0.009203,0.007285,-0.010615,-0.061971,-0.021322,-0.007957,0.012739,-0.028692,0.00234,-0.00095,-0.018297,0.011604,-0.003927,-0.014455,0.017508,0.012478,0.002349,0.00456,-0.005302,-0.001796
Georgian_Samtckhe,0.108132,0.135065,-0.056945,-0.05814,-0.033237,-0.009203,0.011751,-0.004846,-0.049495,-0.01057,0.001624,0.008842,-0.012042,0.004129,-0.000543,-0.00716,0.012647,0.001014,-0.003897,0.005127,0.006613,-0.001113,-0.004437,-0.011327,0.00012
Georgian_Svaneti,0.1111199,0.1175476,-0.0501099,-0.03876,-0.0432002,-0.0054731,0.0096649,-0.0037788,-0.0675441,-0.0259004,0.0005685,0.0121018,-0.0272792,0.0049544,0.0026806,-0.0255898,0.0089149,-0.0070155,-0.0123656,0.0184931,0.0155508,0.0037714,0.0029733,-0.0131642,-0.0018112
Georgian_West,0.1116603,0.1359794,-0.0575864,-0.0498066,-0.0404382,-0.0070001,0.0114919,-0.0064612,-0.0634843,-0.0210664,0.0010879,0.0120343,-0.0262684,0.0034544,0.0035152,-0.0212276,0.012947,-0.0061825,-0.0095279,0.0174584,0.012266,0.0020156,-0.0002588,-0.0106037,-0.0025386
Greek_Achaea,0.1176476,0.1447334,0.008915,-0.0254524,0.0186618,-0.0085564,0.0029704,-7.38e-05,0.0028634,0.0153514,0.0010198,0.0014746,-0.0018315,0.006727,-0.0149347,-0.0008963,0.0074268,-0.0001216,0.0049677,-0.004047,-0.0064686,0.0013948,0.0035248,0.0019616,-0.0025866
Greek_Arcadia,0.1173137,0.1434605,0.0074167,-0.0243973,0.0207219,-0.011323,0.003337,-4.62e-05,-0.0002999,0.015235,0.0016347,0.0019181,-0.0021704,0.0085878,-0.0162594,-0.0033235,0.0038595,0.0007095,0.0070473,-0.0058945,-0.007337,-0.0005687,0.0013559,0.0001124,-0.0007663
Greek_Argolis,0.1198699,0.143634,0.0072359,-0.0265264,0.0190804,-0.0092382,0.0014982,-0.0011106,-0.0006774,0.0167202,0.0027098,0.0024354,-0.0035214,0.0072424,-0.0158029,-0.0028425,0.0068207,0.0013936,0.0059943,-0.0055808,-0.0083368,0.0005334,0.0015714,9.79e-05,-0.0029189
Greek_Corinthia,0.1185182,0.1451572,0.0064346,-0.0262841,0.0191573,-0.0088025,0.0018947,-0.0004902,0.0007668,0.0167543,0.001563,0.0023229,-0.0036701,0.0068037,-0.0156502,-0.0015994,0.0104959,0.0001266,0.0073848,-0.0052291,-0.0078612,-0.0003553,0.0024342,0.0030349,-0.0011226
Greek_Deep_Mani,0.1106252,0.1485574,-0.011152,-0.0442049,0.0119434,-0.0166139,0.0008952,-0.000989,0.0015582,0.0186748,0.0019332,0.0022052,-0.0026263,0.0046202,-0.013501,-0.0039461,0.0044454,0.0015564,0.0034178,-0.0042818,-0.006447,0.0014544,0.0002465,0.0001434,-0.0008668
Greek_East_Taygetos,0.1150109,0.1460155,0.0047548,-0.0286206,0.0174345,-0.0104887,0.0022683,-0.0005318,0.0011383,0.013747,0.001059,0.0011339,-0.0021912,0.0070846,-0.0128167,-0.0036895,0.0039286,0.0010411,0.0034376,-0.0050459,-0.0053601,0.0018118,0.0031883,0.0015821,-0.0008902
Greek_Elis,0.1157677,0.1446283,0.0068195,-0.0252344,0.0180801,-0.0090639,0.0024088,0.0015192,0.000375,0.0140854,0.0017525,0.0022918,-0.0023414,0.0060496,-0.0155061,-0.0028507,0.0079481,0.001003,0.0067352,-0.0041583,-0.0060466,-7.21e-05,0.0019104,0.0012954,-0.0023351
Greek_Laconia,0.1143004,0.1474811,0.0042943,-0.0296847,0.0171445,-0.0101211,0.002206,-0.000551,0.0011545,0.0148259,0.0030906,0.0009669,-0.0017647,0.0072185,-0.0141456,-0.0035201,0.0048915,0.0008909,0.0045211,-0.0064063,-0.0065208,0.0018549,0.0031527,0.0018075,-0.0020203
Greek_Messenia,0.1178508,0.1445568,0.0081661,-0.024225,0.0192461,-0.00871,0.0032629,2.67e-05,-3.14e-05,0.0146351,0.0010367,0.0016601,-0.0035851,0.0075851,-0.0144855,-0.0053903,0.0042024,0.0015056,0.008359,-0.0051948,-0.0062102,0.0019832,0.0026357,0.0018445,-0.0011423
Greek_North_Tsakonia,0.1169849,0.1444308,0.0005449,-0.030362,0.0156609,-0.0114654,0.0022717,0.0006667,0.0007272,0.0148826,0.0026342,0.0021814,-0.0024117,0.0077988,-0.0137228,-0.0073511,0.0010867,0.0024773,0.0061592,-0.0057807,-0.004104,0.0038469,0.0009177,0.0011244,0.0016898
Greek_South_Tsakonia,0.1163271,0.1441377,-0.0026399,-0.0354439,0.013705,-0.0118809,0.0016293,-0.0010462,-0.0001772,0.0167171,0.002858,0.0016585,-0.0039443,0.0036515,-0.0151555,-0.0001413,0.0093964,-0.0004814,0.004852,-0.0027095,-0.005091,0.0011789,0.0005342,-0.0001526,-0.0006147
Greek_West_Taygetos,0.1175698,0.1442053,0.0094751,-0.0220582,0.0188753,-0.0080995,0.0044944,0.0011058,7.67e-05,0.0114581,0.0009607,0.0003308,-0.0003903,0.0069844,-0.0116832,-0.0025855,0.003955,0.0008921,0.0035772,-0.0040174,-0.0062598,4.62e-05,0.0016998,0.0020183,-0.0010777
Azeri_Dagestan,0.10095231,0.097100308,-0.039742769,-0.021467077,-0.036480077,0.0021881538,0.0062004615,-0.0048636923,-0.041298154,-0.020312308,-0.0021483077,0.0037121538,-0.0039681538,-0.0020430769,0.0077567692,0.00053030769,-0.0025473846,-7.8E-05,-0.0021271538,-0.0035786154,0.00047030769,-0.00082753846,0.0014409231,0.00076930769,0.00061707692
Kubachinian,0.11496117,0.1066305,-0.024701333,0.012381667,-0.039699833,0.016687,0.0080686667,-0.0053845,-0.0634705,-0.044253,8.1166667E-05,0.007793,-0.013082333,-0.0097253333,0.015743333,-0.0039555,-0.0024555,-0.0023438333,-0.0003355,0.0075868333,0.0014558333,-0.00026783333,0.0096956667,0.0078525,-0.0028341667
Mountain_Jew_Azerbaijan,0.097129,0.131003,-0.059207667,-0.062662,-0.032826667,-0.014967333,0.001645,-0.004231,-0.018884333,-0.003766,0.005521,-0.003597,0.0048063333,0.0033946667,-0.0038906667,0.0079113333,-0.014385667,0.0011826667,0.0055726667,-0.0060443333,-0.0012893333,0.000866,-0.000904,0.001526,0.0034326667
Mountain_Jew_Chechnya,0.095042,0.1325265,-0.0588305,-0.05814,-0.037238,-0.0138055,-0.0005875,-0.011653,-0.014521,-0.0045555,0.0043845,-0.0024725,0.0088455,-0.0088765,-0.0011535,0.0107395,-0.000326,0.004624,0.003771,-0.007066,-0.002059,-0.000185,-0.0059155,0.0010845,0.005269
Nogai_Stravropol,0.072847,-0.170609,0.033564,-0.0024763333,-0.032621667,-0.012364333,0.012612,0.010461,-0.013498667,-0.0020046667,-0.023221667,-0.0060943333,0.000991,-0.0029816667,0.00049766667,-0.002873,-0.007084,0.000591,-0.00067066667,0.001834,-0.009109,-0.0023493333,-0.009572,0.00036166667,-0.0082626667
Nogai_Stavropol,0.07284675,-0.16045375,0.03846625,-0.006137,-0.02862075,-0.0114345,0.013102,0.01448025,-0.0079765,-0.0041005,-0.018431,-0.001274,-0.0007805,-0.003716,0.0037325,0.001956,0.005802,0.00044325,-0.004211,0.004158,-0.01188525,-0.0016385,-0.0090585,0.00186775,-0.00023975
Nogai_Stavropol_o,0.088023333,-0.089028,0.036832,0.0079673333,-0.024414667,-0.0040903333,0.011985333,0.0080763333,-0.017929667,-0.013910667,-0.012504,-0.0017986667,0.00024766667,0.004817,0.005519,-0.0047293333,-0.0060843333,-0.0039273333,0.0017596667,0.0085043333,-0.0075283333,-0.001896,-0.0052176667,0.00092366667,-0.00075833333
Kazakhstan_Karakhanid,0.065638,-0.17365567,0.027529667,0.005168,-0.047803667,-0.0065073333,0.0060316667,0.0012306667,-0.011657667,-0.012149333,-0.017484,-0.004496,0.0026263333,-0.009909,0.009772,0.004552,-0.0069973333,0.000718,0.002053,0.0020426667,-0.012894,0.003215,-0.0048476667,-0.0045786667,-0.00475
Kazakhstan_Karluk,0.0631715,-0.151822,0.0173475,-0.0008075,-0.0467775,-0.0029285,0.004935,0.01223,-0.016055,-0.010205,-0.020055,-0.000824,0,-0.0026835,0.0107895,-0.0039115,-0.0137555,0.004181,0.0072905,-0.0019385,-0.0099825,-0.002164,-0.001479,-0.0019885,0.004071
Kazakhstan_Kimak,0.080814,-0.140143,0.043746,0.027455,-0.050471,-0.011435,0.00376,0.000462,-0.020043,-0.018224,-0.007632,-0.003147,-0.006244,-0.002064,0.008822,0.007425,-0.019558,0.005448,-0.003142,-0.027013,-0.02533,-0.010387,-0.001479,-0.010363,0.001317
Kazakhstan_Kipchak,0.0705705,-0.1269415,0.0273415,0.0046835,-0.039546,-0.00502,0.00564,0.013961,-0.003784,-0.007836,-0.012991,0.000225,0.0037165,-0.005092,0.000746,0.010607,0.007497,-0.0023435,0.005845,0.005065,-0.0101695,0.000742,-0.0027115,0.0013255,-0.002455
Kyrgyz_Tajikistan,0.061085,-0.241019,0.041483333,-0.0073213333,-0.042982333,-0.0092963333,0.016451,0.016460667,-0.00784,-0.002673,-0.032153,-0.001249,0.0016846667,-0.0050463333,0.0044786667,0.0019006667,0.0025643333,-0.00059133333,0.002514,0.010838333,-0.012603,-0.001525,-0.011667333,-0.0015263333,0.0031533333
Pamiri_Sarikoli,0.089107143,0.0020311429,-0.037442571,0.049372857,-0.050471,0.028168143,0.0060428571,0.0033954286,-0.024133714,-0.026398143,-0.0086298571,-0.0020981429,-0.00084957143,-0.010970286,0.018477286,0.0098305714,-0.0085308571,0.001122,0.0015622857,-0.00904,-0.008984,-0.0013954286,0.0041201429,-0.00094685714,0.0034384286
Tajik_Gissar,0.091343,0.00710875,-0.02451275,0.02123725,-0.04362325,0.01631525,0.00464125,0.00023075,-0.02623025,-0.0233715,-0.004831,0.0019855,-0.00156075,-0.0088765,0.011638,0.014121,0.00146675,6.325E-05,0.00160275,-0.0087855,-0.008173,0.000402,0.00261925,0.00180775,0.0011375
Tajik_Khujand,0.0774,-0.103584,0.006411,0.007752,-0.044316,0.013108,0.00611,0.002538,-0.02168,-0.010387,-0.027606,-0.002997,0.006244,-0.007294,0.0019,0.001193,-0.008084,0.002534,-0.001634,-0.002126,-0.003743,-0.004081,-0.008011,-0.00253,-0.001317
Turkmen_Golestan,0.086220875,0.01028225,-0.030452375,-0.01292,-0.0422385,-0.001987125,0.0056695,0.000547875,-0.022727625,-0.010342,-0.008342625,-3.39E-21,0.0024155,-0.002959,0.003783125,0.008121125,0.001564625,0.000775875,0.00102125,-0.003986125,-0.004882,-0.00196275,-0.001756375,-0.00323825,0.000868
Uzbek_Khorezm,0.077968833,-0.094105833,0.0098051667,0.0040913333,-0.035032,-0.0040905,0.0081468333,0.0069228333,-0.011282667,-0.0041005,-0.01337,-0.0027976667,0.0010406667,-0.0040596667,0.0018321667,0.0079995,0.002021,-0.0023226667,-8.4E-05,0.0016885,-0.0115005,-0.0058735,-0.0043341667,-0.00092383333,-0.0020356667
Uzbek_Tashkent,0.076514333,-0.088463889,-0.0027654444,0.0052756667,-0.035904,0.0036874444,0.0062928889,0.0063074444,-0.015612,-0.011501111,-0.016888444,-0.0036633333,0.001817,-0.0022785556,0.0076758889,0.0062465556,-0.0020138889,-0.00021122222,0.0013407778,-0.0030013333,-0.0082631111,-0.0032425556,-0.003177,-0.00074977778,-0.00031933333
Alawite_Turkey,0.0882125,0.137604,-0.0428035,-0.0657305,-0.0184645,-0.024403,0.000235,-0.0032305,-0.0020455,0.0058315,0.0073075,-0.003297,0.0077305,0.002684,-0.005904,0.0071595,0.0052805,0.0003805,0.0026395,-0.0043145,-0.001497,-0.002844,0,0.0080735,0.0002395
Armenian_Kars,0.105855,0.136081,-0.062602,-0.062985,-0.034468,-0.021753,-0.000705,-0.011307,-0.030679,-0.004009,0.006983,0.002847,-0.010406,0.003165,0.003529,-0.003182,-0.014864,0.003927,0.004274,-0.006378,0.002745,-0.005317,-0.003697,-0.001687,0.000599
Armenian_Syunik,0.10492409,0.134696,-0.053688182,-0.051973636,-0.031810091,-0.010800727,0.00376,-0.0055801818,-0.032296273,-0.0070576364,0.0026573636,0.0041825455,-0.0033380909,0.0041910909,-0.001678,-0.00077145455,-0.0032835455,0.0021420909,0.0018511818,-0.0028878182,0.0032444545,-0.00026972727,-0.0013893636,0.0010954545,0.00014145455
Armenian_Yerevan,0.10338917,0.13574233,-0.059711,-0.0621775,-0.029185,-0.0164545,0.0045041667,-0.007269,-0.031121667,-0.0032496667,0.0026793333,0.0010488333,-0.0033945,0.0030506667,-0.0073741667,-0.00019866667,0.0020645,0.0019846667,0.0026396667,-0.00091716667,0.0012688333,0.0015868333,-0.0016228333,-0.0001605,0.0056678333
Assyrian_Chaldean_Catholic_Iraq,0.093335,0.131003,-0.072407,-0.064923,-0.033545,-0.013945,0.004935,-0.000692,-0.022293,-0.008747,0.005846,-0.005695,0.006392,-0.002615,0.000271,0.003447,-0.002347,-0.0019,-0.002011,0.001,-0.001996,0.001731,0.002095,-0.003253,0.005987
Assyrian_Iran,0.097888,0.131511,-0.057511,-0.0646,-0.0307745,-0.020917,0.00705,-0.0019615,-0.022395,-0.0050115,0.0055215,-0.002323,0.002527,-0.004748,-0.0061075,0.013657,0.0056715,-0.001647,0.004211,-0.0060655,-0.0054275,0.0034,-0.002157,-0.002711,0.0021555
Assyrian_Iran_o,0.104717,0.122879,-0.060339,-0.049742,-0.036007,-0.013108,0.00893,-0.002077,-0.036201,-0.004009,0.003085,0.01079,-0.003122,-0.003853,-0.008007,0.015115,0.011865,0.00114,0.002137,0.002376,-0.003119,0.000742,0.004437,0.00012,-0.000718
Assyrian_Iraq,0.09618075,0.133796,-0.06335625,-0.06371175,-0.03100575,-0.01812775,0.00423025,-0.007038,-0.021117,-0.0012755,0.001908,-0.00404625,0.00984875,0.0005505,-0.003495,0.00871775,-0.0064865,-0.00034825,0.00273375,-0.00271975,-0.00187175,0.00426625,0.00095525,-0.00198825,0.00511925
Assyrian_Turkey,0.0985708,0.1332372,-0.0628282,-0.0625328,-0.03336,-0.0160084,0.004747,-0.0066456,-0.0251156,-0.0045194,0.0052288,-0.0017984,0.0038356,0.002202,-0.0004074,0.0015644,-0.0046418,0.0034966,0.0004274,-0.0087292,-0.001248,0.0006922,-0.000419,-0.0034944,0.0023232
Abazin,0.1079895,0.07553,-0.0231456,-0.0175631,-0.0323136,0.0003835,0.0081666,-0.0031151,-0.0499037,-0.0222784,-0.0015832,0.0053015,-0.0179136,0.0037846,0.0010858,-0.0114026,0.0085728,-0.0037531,-0.0067406,0.0197125,0.009031,0.0006493,-0.0011861,-0.0064315,-0.0026044
Adygei,0.1128114,0.1033583,-0.0297507,-0.0192364,-0.033442,-0.0020761,0.0091653,-0.0032051,-0.0516992,-0.0242171,0.0006857,0.0075267,-0.0201684,0.0045568,0.0052328,-0.0162349,0.0086777,-0.0046171,-0.0119692,0.0193566,0.0095666,0.000893,0.0026018,-0.0072564,-0.0028472
Aeta,-0.016504,-0.3330935,-0.0923945,0.033269,0.104173,-0.006554,0.00235,-0.0139605,0.004704,0.001458,0.0424645,0.0019485,-0.00721,0.001858,0.004682,6.65e-05,0.0086705,0.007158,0.00088,0.003189,0.003369,-0.0179295,-0.006039,-0.0074705,-0.0543665
Afrikaner,0.1158925,0.1294338,0.0524198,0.0390096,0.0370557,0.0149967,0.0038134,0.0064823,0.006675,0.0051854,-0.0041999,0.004278,-0.008825,-0.0072503,0.0141829,0.0031157,-0.0054702,0.003219,0.0025997,0.0039849,0.0033293,0.0021526,0.0004594,0.0100506,0.0003211
Agta,-0.021057,-0.33157,-0.0956,0.034238,0.104481,-0.0139445,0.0001175,-0.009115,0.0070565,0.0013665,0.0410845,0.004571,-0.00446,-0.0062615,0.003732,0.0002655,0.009453,0.011655,0.0050905,0.0035645,-0.0007485,-0.028193,-0.0115235,-0.0081335,-0.061551
Ahiska,0.1115467,0.1293107,-0.051917,-0.0485577,-0.0333393,-0.009947,0.0050133,-0.006615,-0.0503127,-0.0153687,0.001624,0.01134,-0.0159563,0.0045873,-9.03e-05,-0.0152037,0.0069103,-0.0029137,-0.0069137,0.008254,0.0045337,0.0015663,-0.000698,-0.0060647,-0.0026347
Albanian,0.1181863,0.1417511,0.0155562,-0.0158808,0.0251586,-0.0074138,0.0033683,0.0018077,0.0006648,0.0161279,0.0011097,0.0015486,-0.0070986,0.0066059,-0.019295,-0.0041544,0.0081273,0.0014992,0.0082962,-0.0059402,-0.0055629,0.0007212,0.0024238,0.0021991,-0.0025248
Algerian,-0.0680567,0.1327805,-0.0071652,-0.0677358,0.0212218,-0.0300737,-0.0221204,0.007442,0.0530313,0.0250954,0.0055076,-0.0061695,0.0208558,-0.0138598,0.0130235,-0.0101707,-0.0033574,-0.0164009,-0.0316446,0.0071597,-0.0096392,-0.0282908,0.0181892,-0.0002661,0.0012922
Altaian,0.0573666,-0.2884106,0.0670522,-0.0078812,-0.0613038,-0.0238728,0.0118446,0.015738,0.001677,0.0019682,-0.0186422,-0.0025178,0.000119,-0.0116156,-0.00247,0.0019886,-0.0027644,-0.0013176,0.0110866,0.0152574,-0.0241576,0.0016076,-0.0142228,-0.0010602,-0.0021794
Amerindian_North,0.0529278,-0.328016,0.1120048,0.0774392,-0.1061738,-0.0184068,-0.1983488,-0.2347978,-0.0037325,-0.020137,0.0082817,-0.0034098,0.0063925,6.87e-05,-0.0151328,-0.004508,-0.0005215,0.0032622,0.0115015,0.0073472,0.0038682,-0.0107578,0.0027115,0.0062055,0.0092805
Ami,0.019236,-0.4500828,-0.047291,-0.0676685,0.1420265,0.0637265,-0.0055698,-0.0148841,-0.0225589,-0.0225791,0.0475472,0.0046758,-0.005545,-0.0019679,0.007234,0.0041103,-0.0033117,0.0049788,0.0085474,-0.0194093,0.0109056,-0.0281929,0.0025389,-0.0061091,-0.0541747
Armenian,0.1028676,0.1379851,-0.0581239,-0.0608451,-0.0286976,-0.0158969,0.0046413,-0.0057114,-0.0304485,-0.0043964,0.0012991,-0.0002249,-0.003029,0.0024773,-0.0046145,-0.0014582,0.0004075,0.0008232,0.0025769,-0.0027984,0.0001561,0.0024885,-0.0022492,-0.0021838,-1.51e-05
